Record Number~Publication Info.~Call No.~Horizon checkouts~Old in-house uses~Checkout Date~Standard No.~Title~CNY
i12115575~New York : Anchor Books, 2002, c2001.~378.12092 A795~~~  -  -    ~0385494696 (pbk.) : $14.00;9780385494694 (pbk.)~The scarlet professor : Newton Arvin, a literary life shattered by scandal / Barry Werth.~
i12117596~New York : Hyperion, c2003.~070.4333 R425~~~  -  -    ~1401300723;9781401300722~Reporting America at war : an oral history / compiled by Michelle Ferrari with commentary by James Tobin.~
i12117651~Barnsley [U.K.] : Leo Cooper, 1998.~355.825115 C944~~~  -  -    ~0850526280;9780850526288~The history of landmines / Mike Croll.~
i12120133~Cambridge ; New York : Cambridge University Press, 2008.~297.2 C178~~~  -  -    ~9780521780582 (hardback : alk. paper);0521780586 (hardback : alk. paper);9780521785495 (pbk. : alk. paper);0521785499 (pbk. : alk. paper)~The Cambridge companion to classical Islamic theology / edited by Tim Winter.~
i12120170~New York, J. Wiley & sons, inc.; London, Chapman & Hall, limited [c1945]~696 G285~~~  -  -    ~~Mechanical and electrical equipment for buildings, by  Charles Merrick Gay ... and Charles De van Fawcett ...~
i12120510~New York, 1972]~658.564 A51119 1972~~~  -  -    ~~AIGA packaging '72.~
i12120546~Indianapolis, Ind. : Indiana State Museum ; Oakland, Calif. : Oakland Museum, 1983.~684.14 W918~~~  -  -    ~~Wooton patent desks : a place for everything and everything in its place.~
i12120790~Ravensburg, O. Maier [c1938]~642.7 D777~~~  -  -    ~~Hausgerät das nicht veraltet, grundsätzliche betrachtungen über die kultur des tischgeräts. Versuch einer geschmackserziehung an beispiel und gegenbeispiel, von Walter Dexel.~
i12122816~New Haven, Conn. : Yale University Press, c1999.~385.0942 F855~~~  -  -    ~0300079702 (cloth : alk. paper);9780300079708 (cloth : alk. paper)~Railways and the Victorian imagination / Michal Freeman.~
i12137157~New York : Basic Books, c1983.~155.2 L715P~~~  -  -    ~0465054419 (pbk.) : $13.50~The person, his and her development throughout the life cycle / Theodore Lidz.~
i12137194~New York : Norton, 1996,c1988.~616.85836 C866~~~  -  -    ~0393313565 (pbk.);9780393313567 (pbk.)~Healing the incest wound : adult survivors in therapy / Christine A. Courtois.~
i12137923~New York : Oxford University Press, 1988, c1978.~323.119607 M911~~~  -  -    ~0195206398;9780195206395~The golden age of Black nationalism, 1850-1925 / by Wilson Jeremiah Moses.~
i12142098~New York, N.Y. : Furman Center for Real Estate and Urban Policy, New York University, 2001-~363.509747 D186~~~  -  -    ~~State of New York City's housing & neighborhoods.~
i12142177~Oxford ; New York : Oxford University Press, 2008.~201.7 J77~~~  -  -    ~9780195335972;019533597X~Blood that cries out from the earth : the psychology of religious terrorism / James W. Jones.~
i12142517~New York : Basic Books, 2002.~304.66 P887~~~  -  -    ~0465061508 (alk. paper)~A problem from hell : America and the age of genocide / Samantha Power.~
i12144940~London : Pimlico, 2002.~355.825115 M744~~~  -  -    ~0712668594 (pbk.);9780712668590 (pbk.)~The devil's gardens : a history of landmines / Lydia Monin and Andrew Gallimore.~
i12147539~New York : Broadway Books, c2002.~649.58 H179~~~  -  -    ~0767907760;9780767907767~Parenting a struggling reader / Susan L. Hall and Louisa C. Moats.~
i12147606~New York : Russell Sage, c2003.~331.79 L922~~~  -  -    ~0871540258;9780871540256;9780871540266~Low-wage America : how employers are reshaping opportunity in the workplace / Eileen Appelbaum, Annette Bernhardt, and Richard J. Murnane, editors.~
i12147667~New Brunswick, N.J. : Rutgers University Press, c2009.~647.94 G976~~~  -  -    ~9780813544397 (hardcover : alk. paper);0813544394 (hardcover : alk. paper);9780813544403 (pbk. : alk. paper);0813544408 (pbk. : alk. paper)~The physiology of New York boarding-houses / Thomas Butler Gunn ; edited and with an introduction by David Faflik.~
i12147758~Morristown, N.J. : Geraldine R. Dodge Foundation, c2004.~508.97 H673~~~  -  -    ~0970421729;9780970421722~H2O highlands to ocean, a first close look at the outstanding landscapes and waterscapes of the New York/New Jersey metropolitan region : water, land, air and the 14 regional indicators  / by Tony Hiss and Christopher Meier.~
i12148556~New York : Anchor Books, 2005, c2004.~305.42 F324~~~  -  -    ~0679758887 (pbk.);9780679758884 (pbk.)~Necessary dreams : ambition in women's changing lives / Anna Fels.~
i12148659~Mamaroneck, N.Y. : Albin Press, c1991.~616.8916083 S587~~~  -  -    ~096214293X~Stimulus drawings and techniques : in therapy, development, and assessment / Rawley A. Silver.~
i12148696~Springfield, Ill., C. C. Thomas [1958]~616.89 H224~~~  -  -    ~~The clinical application of projective drawings.~
i12149433~New York : Harper, c2009.~306.2091 C699~~~  -  -    ~9780061479632 : $26.99;0061479632~Wars, guns, and votes : democracy in dangerous places / Paul Collier.~
i12149810~Cambridge, Mass. : Harvard University Press, 2009.~364.174 D411~~~  -  -    ~9780674032835 (alk. paper);0674032837 (alk. paper)~Licentious Gotham : erotic publishing and its prosecution in nineteenth-century New York / Donna Dennis.~
i12149901~Cambridge, Mass. : Belknap Press of Harvard University Press, 2009.~378.111 W317N~~~  -  -    ~9780674032118;067403211X~Up from history : the life of Booker T. Washington / Robert J. Norrell.~
i12150186~Lawrence, Kan. : University Press of Kansas, c1998.~303.484 E47~~~  -  -    ~0700608753 (alk. paper);9780700608751 (alk. paper)~The dark side of the Left : illiberal Egalitarianism in America / Richard J. Ellis.~
i12150393~Brattleboro, Vt. : Center for Creative Healing, c1993.~155.937 B627~~~  -  -    ~~The art of healing childhood grief : a school-based expressive arts program promoting social and emotional literacy / Anne Black & Penelope Simpson Adams.~
i12150587~New York : Vintage Books, 2000, 1999.~022.4 P497~~~  -  -    ~0375706399 (pbk.) U.S.A. $13.00 ; Canda $20.00~The book on the bookshelf / by Henry Petroski.~
i12152006~New York, Prentice-Hall, Inc. [1950]~659.132 S789~~~  -  -    ~~The technique of advertising production, by Thomas Blaine Stanley ...~
i12153102~New York, D. Van Nostrand Co., 1931.~516.24 T473~~~  -  -    ~~Trigonometry for the practical man, by J.E. Thompson ...~
i12157338~Oxford : Oxford University Press, 1999.~600 P821~~~  -  -    ~0195129113;9780195129113~Beyond engineering : how society shapes technology.~
i12157375~New Delhi ; Oxford ; New York : Oxford University Press, 1999.~333.75 R196~~~  -  -    ~0195649842;9780195649840~Fencing the forest : conservation and ecological change in India's Central Provinces, 1860-1914 / Mahesh Rangarajan.~
i12158331~New York, N.Y. : Furman Center for Real Estate and Urban Policy, New York University, 2001-~363.509747 D186~~~  -  -    ~~State of New York City's housing & neighborhoods.~
i12158811~New York : Dover Publications, 1983.~627.137 K29~~~  -  -    ~0486244083 (pbk.);9780486244082 (pbk.)~The building of the Panama Canal in historic photographs / Ulrich Keller.~
i12160921~Cambridge, Mass., M.I.T. Press [1970]~655.2 Z35M1M~~~  -  -    ~262740044 (pbk) 5.95~Manuale typographicum.~
i12164173~New Haven, Yale University Press, 1953.~509 W658~~~  -  -    ~0837174848;9780837174846~The growth of scientific ideas [by] William P.D. Wightman.~
i12164276~San Diego, Calif. : Howell-North Books, 1980.~385.09 W538~~~  -  -    ~0831071389;9780831071387~Railways at war / John Westwood.~
i12165359~New York : Barnes & Noble Books, c1999.~629.225 G258~~~  -  -    ~076071245X;9780760712450~The Gatefold book of fire engines / photographs by Mike Schram and David Hutchinson ; text by Clifford T. Jones ; introduction by Clifford T. Jones and Dr. Barry Hutchinson.~
i12165657~New York : Dover Publications, 1979.~686.2 R724~~~  -  -    ~0486238172 : $6.00~Paragraphs on printing : with occasional notes and illustrations / elicited from Bruce Rogers in talks with James Hendrickson on the functions of the book designer.~
i12166789~New York : Industrial Press, 2008~620.004202 A939H~~~  -  -    ~0831133651;9780831133658~Learning and applying Autodesk Inventor 2009 : step-by-step / L. Scott Hansen.~
i12167630~Nagold, Germany : The Company, [1972]~683 H138~~~  -  -    ~~The complete Häfele.~
i12167794~Chapel Hill [u.a.] : Univ. of North Carolina Press, [19]99.~598.097 C359~~~  -  -    ~0807848166;9780807848166;0807816612;9780807816615~Catesby's birds of colonial America / ed. by Alan Feduccia.~
i12182539~London : Monotype Corp., [1972]~686.22 M751~~~  -  -    ~~'Monotype' composition faces.~
i12183246~Lilburn, Ga. : Fairmont Press ; New York : M. Dekker, c2004.~658.26 H249~~~  -  -    ~0881733628 (Fairmount Press);9780881733624 (Fairmount Press);0824709284 (Marcel Dekker);9780824709280 (Marcel Dekker);0881734640 (electronic);9780881734645 (electronic)~Investment grade energy audit : making smart energy choices / Shirley J. Hansen, James W. Brown.~
i12184111~Winterthur, Del. : Henry Francis Du Pont Winterthur Museum ; [Hanover, N.H.] : Distributed by University Press of New England, c2000.~642.7 H521~~~  -  -    ~0912724552 (pbk.);9780912724553 (pbk.)~The Campbell collection of soup tureens at Winterthur / Donald L. Fennimore, Patricia A. Halfpenny with Kate Duffy and Janice Carlson.~
i12184627~New York : Russell Sage, c2003.~331.79 L922~~~  -  -    ~0871540258;9780871540256;9780871540266~Low-wage America : how employers are reshaping opportunity in the workplace / Eileen Appelbaum, Annette Bernhardt, and Richard J. Murnane, editors.~
i12187008~Boston : McGraw-Hill, c2004.~500 T5751~~~  -  -    ~0072467002 (hard copy : acid-free paper)~Integrated science / Bill W. Tillery, Eldon D. Enger, Frederick C. Ross.~
i12187793~Boston : McGraw-Hill Higher Education, c2008.~500 T5752~~~  -  -    ~9780073404486 (pbk. : alk. paper);0073404489 (pbk. : alk. paper)~Integrated science / Bill W. Tillery, Eldon D. Enger, Frederick C. Ross.~
i12188864~London : British Library, 1988.~027.541 B255T~~~  -  -    ~0712301550 : £25.00;9780712301558~Treasures of the British Library / compiled by Nicolas Barker and the curatorial staff of the British Library.~
i12189285~Washington, D.C. : American Council for an Energy-Efficient Economy, 1995.~696 I34~~~  -  -    ~0918249236 (recycled paper);9780918249234 (recycled paper)~Improving energy efficiency in apartment buildings / John DeCicco ... [et al. ; foreword by Stephen Morgan].~
i12191103~Lexington, Mass. : Lexington Books, c1980.~346.045 C7717~~~  -  -    ~0669036420;9780669036428~Zoning for downtown urban design : how cities control development / Robert S. Cook, Jr.~
i12192065~New Delhi : Discovery Pub. House, 2007.~363.7095 E61~~~  -  -    ~9788183562249;8183562248~Environmental issues in India / edited by Bhavana Trivedi & Sangeeta Jain.~
i12192089~New Delhi : LeftWord Books, 2004.~307.77 P911~~~  -  -    ~8187496444;9788187496441~Environmentalism and the left : contemporary debates and future agendas in tribal areas / Archana Prasad.~
i12192119~New Delhi : Ministry of Environment and Forests, Government of India, [2005?].~333.951 S446~~~  -  -    ~~Securing India's future : final technical report of the National Biodiversity Strategy and Action Plan (NBSAP) / as submitted by the technical coordinator.~
i12192193~New York : Plenum Press, c1990.~307.121607 B828~~~  -  -    ~0306435810;9780306435812~Breaking the boundaries : a one-world approach to planning education / edited by Bishwapriya Sanyal.~
i12192223~New Delhi : Winrock International, c2000.~354.5 R196~~~  -  -    ~~Old roots, new shoots : a study of joint forest management in Andhra Pradesh / by C.S. Rangachari and S.D. Mukherji.~
i12192648~New York, Macmillan [c1968]~306.09 C232~~~  -  -    ~~The history of popular culture to 1815, edited by Norman F. Cantor and Michael S. Werthman.~
i1219265x~Stanford, Calif. : Stanford University Press, 1987.~321.8 H474~~~  -  -    ~0804713588;9780804713580;0804713596 (pbk.);9780804713597 (pbk.)~Models of democracy / David Held.~
i12192995~Westport, Conn. : Praeger, 2004.~016.970004 W587~~~  -  -    ~0313319413 (alk. paper);9780313319419 (alk. paper)~Bibliography of Native American bibliographies / compiled by Phillip M. White.~
i12193045~New York, The Modern library [c1940]~321 M12A1~~~  -  -    ~~The prince and The discourses, by Niccolo Machiavelli, with an introduction by Max Lerner.~
i12193069~New York : Harper, 1962.~248 K47~~~  -  -    ~61301221~Works of love : some Christian reflections in the form of discourses / Translated by Howard and Edna Hong.~
i12193355~Princeton, Pyne Press, 1971.~694 C297A~~~  -  -    ~0878610162;9780878610167~The rules of work of the Carpenters' Company of the City and County of Philadelphia, 1786, with the original copper plate illustrations. Annotated, with an introd., by Charles E. Peterson.~
i12193495~London : Pan, 2005.~229.8 P133B~~~  -  -    ~0330431978 (pbk.);9780330431972 (pbk.)~Beyond belief : the secret gospel of Thomas / Elaine Pagels.~
i12193574~New York, Harper & Row [1970]~322.42 M932~~~  -  -    ~~Peasant uprisings in seventeenth-century France, Russia, and China. Translated from the French by Brian Pearce.~
i12196708~New York, Bonanza/Macmillan, 1955.~684.08 M349~~~  -  -    ~~Fine furniture for the amateur cabinetmaker. Photography by I.B. Warner.~
i12196800~New York : Modern Language Association of America, 1992.~428.007 W956~~~  -  -    ~0873525787 (pbk.) : $19.00;9780873525787 (pbk.);0873525779;9780873525770~Writing, teaching, and learning in the disciplines / edited by Anne Herrington and Charles Moran.~
i12196824~Bloomington, Ill., McKnight & McKnight Pub. Co. [1958]~684.083 S658M3~~~  -  -    ~~Machine woodworking.~
i12196848~New York : Prentice Hall Press, c1986.~684.083 K74~~~  -  -    ~0671613693;9780671613693~Ornamental turnery : a practical and historical approach to a centuries-old craft / Frank M. Knox ; foreword by Wilfred John Osborne.~
i12197129~Beverly Hills, Calif. : Bruce, 1973.~684.08 C889~~~  -  -    ~~Woodturning visualized / Ross C. Cramlet.~
i12197233~South Brunswick, [N.J.] : A. S. Barnes 1970.~684.1 A332~~~  -  -    ~498073890~Amateur furniture construction/ by Vernon M. Albers~
i12197245~South Brunswick, A. S. Barnes [1972]~684.1 A332A~~~  -  -    ~0498011100 $6.95~Advanced furniture construction, by Vernon M. Albers.~
i12197543~New York : Sterling Pub. Co., c1990.~684.083 D899~~~  -  -    ~0806967005 (paper) : $14.95 ($19.95 Can.);9780806967004 (paper)~Woodturning for cabinetmakers / Michael Dunbar.~
i12197555~New York : Sterling Pub. Co., c1990.~684.083 D866B~~~  -  -    ~0806972106 : $9.95 ($12.95 Can.);9780806972107~Band saw basics / Gene & Mark Duginske.~
i12197634~New York, Bonanza Books [1935]~684.104 G687~~~  -  -    ~~Simple colonial furniture, by Franklin H. Gottshall.~
i12197762~Indianapolis : Bobbs-Merrill, c1975.~684.104 S655~~~  -  -    ~0672518945 : $12.95;9780672518942~Old furniture : understanding the craftsman's art / by Nancy A. Smith ; drawings by Glenna Lang ; photos. by Richard Cheek.~
i12197828~Princeton, N.J., Van Nostrand [1967]~684.1044 H427~~~  -  -    ~~Furniture repairs [by] Charles H. Hayward.~
i12197841~South Brunswick : A.S. Barnes, [1975]~684.08 A332~~~  -  -    ~0498015513 : $6.95;9780498015519~How to use woodworking tools effectively and safely / by Vernon M. Albers.~
i12197993~New York : Dover Publications, 1976.~684.082 H758~~~  -  -    ~0486233650 : $15.00;9780486233659~Hand or simple turning : principles and practice / John Jacob Holtzapffel.~
i12198298~Milan : Olivetti, c1988.~676.2802 M623R~~~  -  -    ~~A dictionary of Michelangeloʼs watermarks / Jane Roberts.~
i1219881x~London, H.M.S.O., 1970.~681.7677 G465~~~  -  -    ~0112900909;9780112900900~Sewing machines, by K.R. Gilbert.~
i12199333~New York, Bonanza Books [1935]~684.104 G687~~~  -  -    ~~Simple colonial furniture, by Franklin H. Gottshall.~
i12199394~Princeton, N.J., Van Nostrand [1964]~684.104 S539~~~  -  -    ~0442275455 (pbk);9780442275457 (pbk)~Colonial furniture making for everybody.~
i12199400~Garden City, N.Y., Doubleday, 1962.~684.1044 G881~~~  -  -    ~~The furniture doctor; being practical information for everybody about the care, repair, and refinishing of furniture, with easy to follow directions and tricks of the trade that use commonly available materials, all presented with the author's usual hilarious anecdotes in the Yankee manner and more about his infamous Uncle George.~
i12199606~New York, Bonanza/Macmillan, 1955.~684.08 M349~~~  -  -    ~~Fine furniture for the amateur cabinetmaker. Photography by I.B. Warner.~
i12199801~Woburn, Mass. : Woodcraft Supply Corp., 1978.~684.084 F873~~~  -  -    ~0918036054 : $5.95;9780918036056~The French polisher's manual; a description of French polishing methods and technique.~
i12199825~Milwaukee, Bruce [1950]~684.104 B863~~~  -  -    ~~Bedroom furniture, period and modern.~
i12201571~[Irvine, Calif.] : Entrepreneur Press, c2004.~346.73 S732~~~  -  -    ~193253119X;9781932531190~Entrepreneur magazine's ultimate guide to forming an LLC in any state / Michael Spadaccini.~
i12201789~New York, Popular Science Pub. Co. [1967]~621.9 W239~~~  -  -    ~~Home and workshop guide to sharpening.~
i12202010~Cambridge [Eng.] : Trinity College, 1962.~378.42 T812~~~  -  -    ~~Trinity College, Cambridge : a history and guide / by G.M. Trevelyan.~
i12202903~Zeeland, Mich. : The Company, c1949.~684.16 H551B~~~  -  -    ~~BSC, the Herman Miller system of basic storage components.~
i12202927~New York : MJS Books & Graphics, c1993.~070.50942 T383~~~  -  -    ~0963923900;9780963923905~The Themersons and the Gaberbocchus Press : an experiment in publishing, 1948-1979 : [exhibition] / edited by Jan Kubasiewicz and Monica Strauss ; with contributions by Marcin Gizycki ... [et al.].~
i12210821~New York, Drake Publishers [1974]~684.08 P144PR~~~  -  -    ~0877497052;9780877497059~The practical wood turner, by F. Pain.~
i12211023~New York : Barnes & Noble, [1972]~684.1044 A332~~~  -  -    ~64633365~The repair and reupholstering of old furniture.~
i12214826~Ivrea : Olivetti, 1958.~362.85 I44~~~  -  -    ~~Olivetti, 1908-1958.~
i12216161~Brooklyn, NY : Brooklyn Botanic Garden, c2009.~631.5 G7869~~~  -  -    ~9781889538488;1889538485~Great natives for tough places / Niall Dunne, editor.~
i1221677x~[New York?] : The Institute, 1965.~658.564 A5119 1965~~~  -  -    ~~AIGA packaging, 1965 / American Institute of Graphic Arts.~
i12216847~South Brunswick : A.S. Barnes, 1976, c1975.~674.88 T651~~~  -  -    ~049801830X : $8.95;9780498018305~Turned woodware for collectors : treen and other objects / Jane Toller ; drawings by Ronnie Murray.~
i12217013~San Francisco : Sierra Club Books, c1984.~363.738 P339~~~  -  -    ~871568233~A killing rain : the global threat of acid precipitation / Thomas Pawlick.~
i12218297~New York : Lyons & Burford, c1995.~635.0942 E46~~~  -  -    ~1558214178 (alk. paper);9781558214170 (alk. paper)~The transplanted gardener / Charles Elliott.~
i12218741~Essen, E. Heyer [1955]~602.75 K41~~~  -  -    ~~Kersting Marken : trade-marks.~
i12219095~[Cairo] : American University in Cairo Press, 1973.~016.709176 C923~~~  -  -    ~~A bibliography of the architecture, arts, and crafts of Islam. Supplement, Jan. 1960 to Jan. 1972 / by K.A.C. Creswell.~
i12219101~[Cairo] American University at Cairo Press, 1961.~016.709176 C923~~~  -  -    ~~A bibliography of the architecture, arts, and crafts of Islam to 1st Jan. 1960.~
i12219708~London, E. Benn, 1923.~684.104 W278~~~  -  -    ~~Furniture mouldings; full size selections of moulded details on English furniture from 1574-1820, by E.J. Warne. With an introduction by H.P. Shapland.~
i12220358~Vero Beach, Fla. : Windsor, [199-?]~307.74 W766W~~~  -  -    ~~Windsor.~
i12226051~Newtown, CT : Taunton Press, c2009.~684.083 A628~~~  -  -    ~9781600850110;1600850111~Taunton's complete illustrated guide to tablesaws / Paul Anthony.~
i12227262~London : Studio Vista, c1977.~607.34 A442~~~  -  -    ~0289707927;9780289707920~The great exhibitions / John Allwood.~
i1222862x~New York, NY : Sotheby's, [1999]~027.1 F828~~~  -  -    ~~The Frank T. Siebert Library of the North American Indian and the American frontier.~
i12228631~New York, NY : Sotheby's, [1999]~027.1 F828~~~  -  -    ~~The Frank T. Siebert Library of the North American Indian and the American frontier.~
i12228722~New York : Simon & Schuster, c2004.~384.8 B622~~~  -  -    ~068486259X;9780684862590~Down and dirty pictures : Miramax, Sundance, and the rise of independent film / Peter Biskind.~
i12228837~[New York, American Institute of Graphic Arts]~095.02 A512~~~  -  -    ~0145-1723~Fifty books of the year.~
i12229313~Cambridge, MA : Harvard Education Press, 2003.~371.334 B565~~~  -  -    ~1891792164;9781891792168;1891792172 (library ed.);9781891792175 (library ed.)~Better teaching and learning in the digital classroom / edited by David T. Gordon.~
i12229362~Oxford ; New York : Oxford University Press, 2006.~303.4830904 S641~~~  -  -    ~0195168755 (alk. paper);9780195168754 (alk. paper)~Transforming the twentieth century : technical innovations and their consequences / Vaclav Smil.~
i12231319~Stanford, Calif., Stanford University Press, 1958.~572.995 B329~~~  -  -    ~~Naven, a survey of the problems suggested by a composite picture of the culture of a New Guinea tribe drawn from three points of view.~
i12233687~Cambridge, MA : Harvard Education Press, 2005.~379.13 W822~~~  -  -    ~1891792652 (pbk.);9781891792656 (pbk.);1891792660 (cloth);9781891792663 (cloth)~With the best of intentions : how philanthropy is reshaping K-12 education / edited by Frederick M. Hess.~
i1223493x~New Haven : Yale University Press, c2009.~540.92 B792H~~~  -  -    ~9780300123814 (ci : alk. paper);0300123817 (ci : alk. paper)~Boyle : between God and science / Michael Hunter.~
i12236597~New York ; London : Springer, 2009.~006.6 P219C~~~  -  -    ~9781848824690 (pbk.);1848824696 (pbk.)~Computer graphics for artists II : environments and characters / Andrew Paquette.~
i12236615~Oxford ; New York : Oxford University Press, 2009.~560.1 B823~~~  -  -    ~9780199548972 (hbk.);0199548978 (hbk.)~Darwin's lost world : the hidden history of animal life / Martin Brasier.~
i12236743~London : Springer, c2008.~006.6 P219~~~  -  -    ~9781848001404 (pbk.);1848001401 (pbk.)~Computer graphics for artists : an introduction / Andrew Paquette.~
i12237413~New York : Cambridge University Press, 2009.~333.72097 J92~~~  -  -    ~9780521509985 (hardback);052150998X (hardback);9780521729840 (pbk.);052172984X (pbk.)~The untilled garden : natural history and the spirit of conservation in America, 1740-1840 / Richard W. Judd.~
i12237590~New York : Dover Publications, 1983.~627.137 K29~~~  -  -    ~0486244083 (pbk.);9780486244082 (pbk.)~The building of the Panama Canal in historic photographs / Ulrich Keller.~
i12239057~Englewood Cliffs, N.J., Prentice-Hall [1964]~551.22 H691E~~~  -  -    ~~Earthquakes and earth structure.~
i12239069~New York, Whitney Library of Design [1974]~677.643 S559~~~  -  -    ~0823071308;9780823071302~Contract carpeting.~
i12239495~Watford : Construction Research Communications, c2002.~307.120941 B884~~~  -  -    ~1860815332;9781860815331~A sustainability checklist for developments : a common framework for developers and local authorities / Deborah Brownhill, Susheel Rao.~
i12244090~Washington, Museum of History and Technology, Smithsonian Institution; [for sale by the Superintendent of Documents, U.S. Govt. Print. Off.] 1965.~625.26 W5850~~~  -  -    ~~Cincinnati locomotive builders, 1845-1868 [by] John H. White.~
i12244612~New York : Farrar, Straus and Giroux, 2010, c2007.~305.24 T239~~~  -  -    ~9780374532116;0374532117~Bright Young People : the lost generation of London's Jazz Age / D. J. Taylor.~
i12244855~New York : Norton, c1984-~330.9005 S797~~~  -  -    ~0887-364X~State of the world : a Worldwatch Institute report on progress toward a sustainable society.~
i12245306~New York, NY : Kaplan Pub., c2009.~342.7306 Y59~~~  -  -    ~9781607145554 : $29.95;1607145553~Crisis and command : the history of executive power, from George Washington to George W. Bush / John Yoo.~
i12245392~New York : Alfred A. Knopf, 2009.~327.124 G786A~~~  -  -    ~9780307263636;0307263630~Defend the realm : the authorized history of MI5 / Christopher Andrew.~
i12249701~Springfield, Ill., U.S.A. : C.C. Thomas, c1994.~616.8916 M235~~~  -  -    ~0398059179;039806511x~A consumer's guide to art therapy : for prospective employers, clients, and students / by Susan R. Makin ; with a foreword by Judith R. Rubin.~
i12250272~[New York, Haber Typographers, 1962]~686.224 H114~~~  -  -    ~~One word from Haber ...~
i12253558~Langenthal, Switzerland : Edition Langenthal, 1996.~338.47677 L296A~~~  -  -    ~3952015520;9783952015520~1886 1996 : 110 Jahre gewobene Geschichte = 110 years woven history / editor, Edition Langenthal.~
i1225499x~Stanford, Calif. : Stanford University Press, 1998.~338.1098 B252~~~  -  -    ~0804726329 (cloth : alk. paper);9780804726320 (cloth : alk. paper)~A Bahian counterpoint : sugar, tobacco, cassava, and slavery in the Recôncavo, 1780-1860 / B.J. Barickman.~
i12259482~Oxford ; New York : Oxford University Press, 2009.~569 F512~~~  -  -    ~9780199239184 (hardback);0199239185 (hardback)~The humans who went extinct : why Neanderthals died out and we survived / Clive Finlayson.~
i12260976~Amherst, N.Y. : Prometheus Books, 2010.~123.5 S839~~~  -  -    ~9781616141653 (pbk. : alk. paper);1616141654 (pbk. : alk. paper)~My brain made me do it : the rise of neuroscience and the threat to moral responsibility / Eliezer J. Sternberg.~
i12262493~Durham, NC : Duke University Press, 2001.~305.80096 S392~~~  -  -    ~0822326787 (cloth : alk. paper);9780822326786 (cloth : alk. paper);0822326736 (pbk. : alk. paper);9780822326731 (pbk. : alk. paper)~Africanizing anthropology : fieldwork, networks, and the making of cultural knowledge in central Africa / Lyn Schumaker.~
i12262547~Durham : Duke University Press, 2006.~305.9069 M281~~~  -  -    ~082233755X (cloth : alk. paper);9780822337553 (cloth : alk. paper);0822337681 (pbk. : alk. paper);9780822337683 (pbk. : alk. paper)~Native sons : West African veterans and France in the twentieth century / Gregory Mann.~
i12262572~Princeton, N.J. : Princeton University Press, c1990.~200.1 M381~~~  -  -    ~0691073570;9780691073576~Beauty and holiness : the dialogue between aesthetics and religion / James Alfred Martin, Jr.~
i12262584~Portsmouth, NH : Heinemann ; Oxford : James Currey, c1996.~394.13 A315~~~  -  -    ~043508996X (Heinemann : pbk. : acid-free paper);9780435089962 (Heinemann : pbk. : acid-free paper);0435089943 (Heinemann : cloth : acid-free paper);9780435089948 (Heinemann : cloth : acid-free paper);085255673X (James Currey : cloth : acid-free paper);9780852556733 (James Currey : cloth : acid-free paper);0852556233 (James Currey : pbk. : acid-free paper);9780852556238 (James Currey : pbk. : acid-free paper)~Drink, power, and cultural change : a social history of alcohol in Ghana, c. 1800 to recent times / Emmanuel Kwaku Akyeampong.~
i12262675~Oxford ; New York : Oxford University Press, 2010.~305.8924 J94~~~  -  -    ~9780199297054 (hbk.);0199297053 (hbk.)~Trials of the diaspora : a history of anti-Semitism in England / Anthony Julius.~
i12262687~Bloomington, IN : Indiana University Press, c2006.~302.224 A258~~~  -  -    ~0253347297 (cloth : alk. paper);9780253347299 (cloth : alk. paper);0253218438 (pbk. : alk. paper);9780253218438 (pbk. : alk. paper)~Africa's hidden histories : everyday literacy and making the self / edited by Karin Barber.~
i12262870~Berkeley, CA : Peachpit Press, c2009.~070.50285 Q1A~~~  -  -    ~9780321616913 (pbk.);032161691X (pbk.)~QuarkXPress 8 : essential skills for page layout and web design / Kelly Kordes Anton and John Cruise.~
i12264787~Bern, Stämpfli [c1960]~629.04 V519~~~  -  -    ~~Verkehrshaus der Schweiz, Luzern. Maison suisse des transports er communications. Casa svizzera dei trasporti e delle comunicazioni. Swiss Institute of Transport and Communications.~
i12265214~New York : Feminist Press at the City University of New York, 1999, c1996.~305.4096 R177R~~~  -  -    ~1558611665;9781558611665~Across boundaries : the journey of a South African woman leader / Mamphela Ramphele.~
i12268409~Oxford : J. Curry ; Nairobi : E.A.E.P. ; Athens : Ohio University Press, 1999.~306.096 P823~~~  -  -    ~0821413120 (cloth : alk. paper);9780821413128 (cloth : alk. paper);0821413139 (paper : alk. paper);9780821413135 (paper : alk. paper);0852552661 (James Currey);9780852552667 (James Currey);0852552653 (James Currey);9780852552650 (James Currey)~The poor are not us : poverty & pastoralism in Eastern Africa / edited by David M. Anderson & Vigdis Broch-Due.~
i12270118~Portsmouth, NH : Heinemann ; Oxford : James Currey ; Nairobi : E.A.E.P. ; Dar es Salaam : Mkuki Na Nyota, c1997.~305.4206 G312~~~  -  -    ~0435072544 (cloth : acid-free paper);9780435072544 (cloth : acid-free paper);0435074210 (paper : acid-free paper);9780435074210 (paper : acid-free paper);0852556799 (James Currey : cloth : acid-free paper);9780852556795 (James Currey : cloth : acid-free paper);0852556292 (James Currey : paper : acid-free paper);9780852556290 (James Currey : paper : acid-free paper)~TANU women : gender and culture in the making of Tanganyikan nationalism, 1955-1965 / Susan Geiger.~
