Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i11193384,"Alexandria, Va. : Time-Life Books, [1978]",305.40978 T583,6,,  -  -    ,0809415143. 0809415135 lib. bdg.,The women / by the editors of Time-Life Books ; with text by Joan Swallow Reiter.,
i11193414,"New York : Facts on File, c1991.",031.02 C689,0,,  -  -    ,816019150,"The Facts on File dictionary of 20th-century allusions : from Abbott and Costello to Ziegfeld girls / Sylvia Cole, Abraham H. Lass.",ONLY PRATT
i11194972,"Cambridge, Mass. : Harvard University Press, 1990.",346.73013 S518,3,,  -  -    ,0674802926 (alk. paper);0674802934 (pbk. : alk. paper),Sexual orientation and the law / the editors of the Harvard law review.,X
i11195010,"New York : McGraw-Hill, c1990.",004.11 C551,1,,  -  -    ,70109176,"Supercomputers / Dimitris N. Chorafas, Heinrich Steinmann.",
i11195149,"New York : Columbia University Press, 1990.",327.5694 S558,2,,  -  -    ,231073658,"The politics of partition : King Abdullah, the Zionists, and Palestine, 1921-1951 / Avi Shlaim.",
i11195162,"Malabar, Fla. : R.E. Krieger Pub. Co., 1982, c1960.",303.484 E65,0,,  -  -    ,898744989,"The Era of reform, 1830-1860 : [documents / selected by] Henry Steele Commager.",X
i11195265,"Chichester, West Sussex, England ; New York : Wiley, c1991.",621.382 C594,0,,  -  -    ,471927996,Networks and telecommunications : design and operation / Martin P. Clark.,
i11195319,"New York : Wiley, c1990.",658.92 A629C4,2,1,  -  -    ,471620572,"Critical path methods in construction practice / James M. Antill, Ronald W. Woodhead.",
i1119537x,"New York : Wiley, c1986.",621.382 L944,5,,  -  -    ,471603635,Fundamentals of digital signal processing / Lonnie C. Ludeman.,
i11195393,"Englewood Cliffs, N.J. : Prentice Hall, 1990.",629.8 O34,1,1,  -  -    ,135891280,Modern control engineering / Katsuhiko Ogata.,
i11195411,"Philadelphia : Saunders College Pub., c1991.",621.382 L399,2,,  -  -    ,30294037,Analog communications for technology / Thomas S. Laverghetta.,ONLY PRATT
i11195459,"New York : American Council on Education : Macmillan ; Toronto : Collier Macmillan ; New York : Maxwell Macmillan, c1991.",378.008 R524,2,,  -  -    ,28973429,"Achieving quality and diversity : universities in a multicultural society / Richard C. Richardson, Jr., Elizabeth Fisk Skinner ; sponsored by the National Center for Postsecondary Governance and Finance.",X
i11195460,"New York : American Council on Education : Macmillan ; London : Collier Macmillan, c1989.",378.73 S562,0,,  -  -    ,28973720,"Governing tomorrow's campus : perspectives and agendas / Jack H. Schuster, Lynn H. Miller, and associates.",ONLY PRATT
i11196026,"[Washington, D.C.? : U.S. Dept. of Agriculture : Supt. of Docs., U.S. G.P.O., distributor, 1990]",630.92 A512,1,,  -  -    ,,Americans in agriculture : portraits of diversity.,
i11196427,"New York : Times Books/Random House, c1991.",500 N532,5,,  -  -    ,812918800,The New York times book of science literacy : what everyone needs to know from Newton to the knuckleball / by the editors and reporters of Science times ; edited by Richard Flaste.,
i11196452,"New York : Free Press ; Toronto : Collier Macmillan , c1991.",658 L666,0,,  -  -    ,29186056,Thinking about management / Theodore Levitt.,
i1119652x,"New York : St. Martin's Press, 1991.",370.973 C423,7,,  -  -    ,031205422X,"Educational renaissance : our schools at the turn of the twenty-first century / Marvin Cetron, Margaret Gayle.",X
i11196579,"New York : H.N. Abrams, 1990.",392.309 G239,0,,  -  -    ,810918943,"At home : the American family, 1750-1870 / Elisabeth Donaghy Garrett.",X
i11196609,"Cambridge, Mass. : Harvard University Press, 1990.",305.235 A861,10,,  -  -    ,0674050355 (alk. paper),At the threshold : the developing adolescent / edited by S. Shirley Feldman and Glen R. Elliott.,X
i11196713,"New York : Prentice Hall Press, c1990.",649.1 H798,0,,  -  -    ,132115093,Different and wonderful : raising Black children in a race- conscious society / Darlene Powell Hopson and Derek S. Hopson ; foreword by Alvin F. Poussaint.,
i11197225,"New York : Springer-Verlag, c1991.",512.7 Z19,1,,  -  -    ,387972021,Zahlen. English.;Numbers / H.-D. Ebbinghaus ... [et al.] ; with an introduction by K. Lamotke ; translated by H.L.S. Orde ; edited by J.H. Ewing.,
i11197262,"San Francisco, Calif.: Center for Science Information, c1990.",660.65 W827,6,1,  -  -    ,912005041,"Biotechnology, microbes and the environment / by Steven C. Witt.",X
i11197274,"New York : Van Nostrand Reinhold, c1990.",628.52 L918,3,,  -  -    ,442239580,Low-level radioactive waste : from cradle to grave / Edward L. Gershey ... [et al.].,X
i11197316,"Oxford : Clarendon Press ; New York : Oxford University Press, 1990.",510.76 C675,1,,  -  -    ,0198532962;0198532946 (pbk.),What to solve? : problems and suggestions for young mathematicians / Judita Cofman.,X
i11197328,"Cambridge [England] ; New York : Cambridge University Press, 1990.",511.3 D248,1,,  -  -    ,0521365848;0521367662 (pbk.),"Introduction to lattices and order / B.A. Davey, H.A. Priestley.",X
i11198138,"New York : Schocken Books, 1978, c1977.",338.9 K79,6,,  -  -    ,080523683X,The overdeveloped nations : the diseconomies of scale / Leopold Kohr.,X
i11198199,"Phoenix, Az : Oryx Press, 1990.",658.4038 P175,3,,  -  -    ,897746031,How to manage information : a systems approach / by Richard Phillips Palmer and Harvey Varnet.,X
i1119828x,"[New York] Collier Books [1969, c1964]",572 M761C,1,,  -  -    ,,The concept of race.,
i11198370,"Reading, Mass. : Addison-Wesley, c1990.",006.6 C7378F,37,,  -  -    ,201121107,Computer graphics : principles and practice / James D. Foley ... [et al.].,
i11198552,"Cambridge [Cambridgeshire] ; New York : Cambridge University Press, 1989.",539 N532,3,,  -  -    ,521304202,The New physics / edited by Paul Davies.,
i1119876x,"Athens : Ohio University Press, c1991.",621.3097 S864K,0,,  -  -    ,0821409735 (alk. paper),C. Paul Stocker : his life and legacy / David Neal Keller.,X
i11198916,"Redwood City, Calif. : M&T Books, 1989.",514.7 S845,0,1,  -  -    ,1558510389 (set) : $39.95;1558510370 : $24.95;1558510397 (disk) : $20.00,Fractal programming in C / Roger T. Stevens.,X
i1119957x,"N.Y., N.Y. : Haven, 1988.",170 R287,0,,  -  -    ,930586428,"Readings in ethics / T.L. Moore, C.W. Hudlin.",
i11199751,"New York : Simon and Schuster, c1966.",192 R961PH,1,,  -  -    ,671208438,Philosophical essays / Bertrand Russell.,
i11199842,"London, Macmillan; New York, St. Martin's Press, 1960.",180 B964G1,3,,  -  -    ,,Greek philosophy : Thales to Plato.,
i11200248,"New York : Intertext Publications, c1989.",651.5 D146,7,,  -  -    ,70152314,Image storage and retrieval systems : a new approach to records management / Marc R. D'Alleyrand.,ONLY PRATT
i1120025x,"New York : Intertext Publications, c1989.",651.5 D146,5,,  -  -    ,70152314,Image storage and retrieval systems : a new approach to records management / Marc R. D'Alleyrand.,ONLY PRATT
i11200649,"Englewood, Colo. : Libraries Unlimited, 1991.",608.773 A676,10,,  -  -    ,872878562,An introduction to U.S. patent searching : the process / Susan B. Ardis.,X
i11200650,"Englewood, Colo. : Libraries Unlimited, 1991.",608.773 A676,0,,  -  -    ,872878562,An introduction to U.S. patent searching : the process / Susan B. Ardis.,X
i11201253,"Englewood Cliffs, N.J. : Prentice-Hall, c1987.",621.382 P373,3,,  -  -    ,132119706,"Digital communication systems / Peyton Z. Peebles, Jr.",
i11201265,"New York : Springer-Verlag, c1990.",519.2 R295,0,,  -  -    ,0387972730 (alk. paper),"Recent advances in stochastic calculus / John S. Baras, Vincent Mirelli, editors.",X
i11201320,"New York : W.W. Norton, c1",520 J39,12,,  -  -    ,393850048,Red giants and white dwarfs / Robert Jastrow.,
i11201344,"Blue Ridge Summit, PA : Tab Books, c1990.",530.12 H233,7,,  -  -    ,830633979,The secret life of quanta / M.Y. Han ; foreword by Eugen Merzbacher.,X
i1120137x,"New York : Simon and Schuster, c1990.",574.5 E33P,1,,  -  -    ,671689843,The population explosion / Paul R. Ehrlich & Anne H. Ehrlich.,
i11201496,"Louisville, Ky. : Westminster/J. Knox Press, c1990.",174 M928,2,,  -  -    ,664251439,"Professional ethics in context : institutions, images, and empathy / Eric Mount, Jr.",X
i11201526,"New York : Free Press ; Toronto : Collier Macmillan Canada : Maxwell Macmillan International, c1991.",305.42 S311,2,1,  -  -    ,29281350,Taking the wheel : women and the coming of the motor age / Virginia Scharff.,X
i1120154x,"New York : Simon and Schuster, c1990.",322.1 W741,3,,  -  -    ,671657054,Under God : religion and American politics / Garry Wills.,
i11201563,"Boston : Little, Brown, c1991.",323.1196097 P888,2,,  -  -    ,316716324,Free at last? : the civil rights movement and the people who made it / Fred Powledge.,
i11201617,"Far Hills, N.J. : New Horizon, c1991.",331.44 F353,0,,  -  -    ,882820621,Answers to the mommy track : how wives and mothers in business reach the top and balance their lives / Trudi Ferguson and Joan S. Dunphy.,
i11201654,"New York : Doubleday, 1991, c1989.",305.420947 G778S,2,,  -  -    ,0385417330 (pbk.),Soviet women : walking the tightrope / Francine du Plessix Gray.,ONLY PRATT
i11201678,"Savage, Md. : Rowman & Littlefield, c1991.",153.3 B821,13,1,  -  -    ,0847676501 (alk. paper),The world of the imagination : sum and substance / by Eva T.H. Brann.,X
i11201769,"New York : Random House, c1990.",339.2 P561,4,,  -  -    ,394559541,The politics of rich and poor : wealth and the American electorate in the Reagan aftermath / Kevin Phillips.,X
i11201770,"New York : Random House, c1990.",339.2 P561,1,,  -  -    ,394559541,The politics of rich and poor : wealth and the American electorate in the Reagan aftermath / Kevin Phillips.,X
i11201800,"New York : Paulist Press, c1991.",231.7 L833,2,,  -  -    ,809132281,The covenant never revoked : biblical reflections on Christian-Jewish dialogue / by Norbert Lohfink ; translated by John J. Scullion.,X
i11201848,"London ; New York : Verso, 1991.",327.73 C548D,21,,  -  -    ,086091318X,Deterring democracy / Noam Chomsky.,X
i11201915,"Armonk, N.Y. : M.E. Sharpe, c1990.",320.9747 U72,0,,  -  -    ,0873326024;0873326032 (pbk.),"Urban politics, New York style / editors, Jewel Bellush & Dick Netzer.",X
i11201927,"Boston : Alyson, 1990.",305.906 H412T,0,,  -  -    ,1555831753,The trouble with Harry Hay : founder of the modern gay movement / by Stuart Timmons.,X
i11201940,"New York : McGraw-Hill, c1990.",006.601 R725,8,,  -  -    ,0070535299;0070535302 (soft),"Mathematical elements for computer graphics / David F. Rogers, J. Alan Adams.",X
i1120218x,"Ithaca : Cornell University Press, 1990.",111.85 M131,7,,  -  -    ,0801424526 (alk. paper);080149740X (pbk. : alk. paper),"Modernity, aesthetics, and the bounds of art / Peter J. McCormick.",X
i1120221x,"Chicago : University of Chicago Press, 1990.",376.65 H734,1,,  -  -    ,0226349438 (alk. paper),"Educated in romance : women, achievement, and college culture / Dorothy C. Holland & Margaret A. Eisenhart.",X
i11202269,"Boston, Houghton Mifflin, 1962.",109 G786,0,,  -  -    ,,The Great ages of western philosophy [by] Anne Fremantle [and others],
i11202270,"Boston, Houghton Mifflin, 1962.",109 G786,0,,  -  -    ,,The Great ages of western philosophy [by] Anne Fremantle [and others],
i11202695,"Cambridge, Mass. : Harvard University Press, 1991.",170.1 F583,0,,  -  -    ,0674932188 (alk. paper),Varieties of moral personality : ethics and psychological realism / Owen Flanagan.,
i11202907,"Cambridge, Mass. : Harvard University Press, 1990.",507 J39,0,,  -  -    ,0674300610 (alk. paper),The fifth branch : science advisers as policymakers / Sheila Jasanoff.,X
i11202932,"Tucson : University of Arizona Press, c1990.",574.526 A354,3,,  -  -    ,0816511500 (alk. paper),Sonoran Desert summer / John Alcock ; illustrated by Marilyn Hoff Stewart.,X
i11202944,"Toronto ; Buffalo : University of Toronto Press, c1990",509.2 G158D,22,,  -  -    ,0802027253 : $37.50,Galileo : pioneer scientist / Stillman Drake.,X
i11203365,"San Francisco : Chronicle Books, c1990.",608.773 B167,17,,  -  -    ,877017603,"Great inventions, good intentions / Eric Baker ; text by Jane Martin.",X
i11203389,"New York : Plume, c1989 (1991 printing)",500 A832F,2,,  -  -    ,452266343,"Frontiers : new discoveries about man and his planet, outer space, and the universe / Isaac Asimov.",
i11203420,"Oxford ; Boston : Butterworth-Heinemann, 1991.",660.2961 B711,2,,  -  -    ,750611804,Sources of ignition : flammability characteristics of chemicals and products / John Bond.,ONLY PRATT
i11203444,"New York : McGraw-Hill, c1985.",621.39 G292,0,,  -  -    ,70230498,Computer organization and programming : with an emphasis on the personal computer / C. William Gear.,X
i11203456,"Philadelphia : Saunders College Pub., c1991.",621.3815 S449,14,,  -  -    ,003051648X,"Microelectronic circuits / Adel S. Sedra, Kenneth C. Smith.",ONLY PRATT
i11203808,"Washington : Brookings Institution, c1978.",378.73 P976,1,,  -  -    ,0815710666. 0815710658 pbk.,"Public policy and private higher education / edited by David W. Breneman and Chester E. Finn, Jr., with the assistance of Susan C. Nelson ; and with contributions by Robert O. Berdahl ... [et al.].",X
i11203948,"New York : Haworth Press, 1986.",361.002 H918,4,,  -  -    ,0866564047;0866564071 (pbk.),"The Human edge : information technology and helping people / edited by Gunther R. Geiss, Narayan Viswanathan.",X
i11204400,"Collegeville, Minn., Liturgical Press [1962]",261.5 F828,5,,  -  -    ,,Fundamental questions on ecclesiastical art. Translated by M. Margretta Nathe.,
i11204850,"Cambridge ; New York : Cambridge University Press, 1978.",509 D289,8,,  -  -    ,0521219728 : $16.00. 0521293286 pbk. : $5.00,Man and nature in the Renaissance / Allen G. Debus.,X
i1120509x,"Reading, Mass. : Addison Wesley, 1988,c1985.",621.38173 G549D,3,,  -  -    ,201125803,"The design and analysis of VLSI circuits / Lance A. Glasser, Daniel W. Dobberpuhl.",
i11205106,"New York : Wiley, c1990.",519.535 A277,0,,  -  -    ,471853011,Categorical data analysis / Alan Agresti.,
i1120512x,"New York : J. Wiley, c1989-c1991",621.3813 H236,0,,  -  -    ,0471613665 (v. 1);0471843652 (v. 2),Handbook of microwave and optical components / edited by Kai Chang.,X
i11205131,"New York : J. Wiley, c1989-c1991",621.3813 H236,0,,  -  -    ,0471613665 (v. 1);0471843652 (v. 2),Handbook of microwave and optical components / edited by Kai Chang.,X
i11205143,"New York : J. Wiley, c1989-c1991",621.3813 H236,0,,  -  -    ,0471613665 (v. 1);0471843652 (v. 2),Handbook of microwave and optical components / edited by Kai Chang.,X
i11205283,"Newbury Park, Calif. : Sage Publications, c1988.",307.764 M594,10,,  -  -    ,0803926022;0803926030,"The Metropolis era / editors, Mattei Dogan, John D. Kasarda.",X
i11205763,"New York, NY : HarperCollins, c1991.",337 I61,1,,  -  -    ,673463826,"International political economy : a reader / [edited by] Kendall W. Stiles, Tsuneo Akaha.",
i11205805,"New York : Methuen, 1987.",304.6091 F494,5,,  -  -    ,0416919502 (pbk.),Population and development in the Third World / Allan Findlay and Anne Findlay.,X
i11205878,"New York : Crown Pub., c1991.",082 T627,2,1,  -  -    ,517584123,"Toasts : over 1,500 of the best toasts, sentiments, blessings, and graces / [compiled by] Paul Dickson ; illustrated by Rollin McGrail.",X
i11206354,"Hillsdale, N.J. : L. Erlbaum Associates, 1991.",371.334 S819,5,,  -  -    ,0805808655 (pbk.);0898598303,"Computer-assisted instruction : a synthesis of theory, practice, and technology / Esther R. Steinberg.",X
